grade,water_cement_ratio,cement_grade,sand_ratio,manufactured_sand_ratio,stone_powder_content,stone_powder_type,fly_ash_content,slag_content,fineness_modulus,strength_7d,strength_28d,slump,flow
C45,0.3590758117053908,52.5,0.38118736444327495,0.5974989206820311,0.034746144449954754,1,0.1147927474164747,0.2,2.774754877339507,41.7,54.2,205.0,525.0
C45,0.36876365491263835,52.5,0.3559621626794591,0.6975922787106947,0.05,1,0.05478927283033569,0.15047946835999118,2.650972988960521,34.8,52.6,221.0,649.0
C45,0.37624416831702007,52.5,0.3627071597597568,0.46177470196602993,0.033885271342314616,1,0.12383879324889066,0.10542441010806035,2.957897101433662,39.4,50.3,223.0,591.0
C45,0.38331201310040924,52.5,0.37032577315429155,0.557713311606114,0.047086396049377845,1,0.0620198638149041,0.1744424841577493,2.812446907008615,32.8,49.0,225.0,700.0
C45,0.3895842424306429,52.5,0.3700228785075123,0.6627766221048339,0.03,1,0.12008979164822611,0.1321138185903291,2.6874737808611946,33.5,47.4,231.0,640.0
C45,0.3999547186818851,52.5,0.39,0.4267444441436853,0.03892482169501251,1,0.07328059001137882,0.19655790839033396,3.0,35.3,45.8,240.0,700.0
C45,0.32,52.5,0.35143688687059516,0.5359476896679048,0.04618947403306164,1,0.11588980172557665,0.1475462790861317,2.869072154993808,44.1,62.3,180.0,475.0
C45,0.3213033720529733,52.5,0.3683465259948144,0.625113105152559,0.03169625169417381,1,0.06703189350772275,0.11174002345130934,2.7281351246398327,43.0,61.9,180.0,489.0
C45,0.33802193340181985,52.5,0.3675551158886709,0.4078434095942068,0.0485901241069908,1,0.12012587568671093,0.17534107814758196,2.6,46.1,58.5,188.0,541.0
C45,0.3498035300176038,52.5,0.3772714453781259,0.5002216075933339,0.03,1,0.0598195364282432,0.12638911649218598,2.915487185986928,39.9,56.5,198.0,505.0
C45,0.3587484788858483,52.5,0.3867586322291367,0.602382920734917,0.0456478258414162,1,0.11743377264418625,0.19400189524179662,2.773293901555242,42.0,54.2,205.0,523.0
C45,0.36080114873927555,52.5,0.35,0.6982610131982281,0.03852568652234717,1,0.06465064169941184,0.15311152887252014,2.6458872968205545,41.9,53.1,212.0,597.0
C45,0.3632420325666882,52.5,0.356511130539077,0.4644242145123345,0.041158151022696904,1,0.11839933240076288,0.11181213674196734,2.945505417441831,34.8,53.4,211.0,667.0
C45,0.3885726529606227,52.5,0.3731730381945998,0.5689332691654243,0.041444064994358785,1,0.07031394798680167,0.18018249596915548,2.8261054834381847,32.2,47.1,233.0,629.0
C45,0.38428583889575907,52.5,0.39,0.6668066643926395,0.03,1,0.11050732389588361,0.12694530921305303,2.6895907034224935,38.0,49.0,226.0,640.0
C45,0.3999680383997011,52.5,0.39,0.42742735196080145,0.03920850488317367,1,0.05983911326355529,0.19076905312771464,2.991328253330056,31.1,45.2,240.0,652.0
C45,0.32,52.5,0.35603307795049244,0.5341684232239181,0.05,1,0.11424378394914134,0.14625349804457308,2.871622131049657,44.9,62.1,182.0,531.0
C45,0.324208726323648,52.5,0.35873187508001264,0.6372777312389544,0.03665769367824875,1,0.055433160712502996,0.10794640512736667,2.737664655141472,46.2,61.6,180.0,488.0
C45,0.33652335687986595,52.5,0.37341151189236227,0.402419900809831,0.04617634857479164,1,0.11245729991208121,0.17565807127997388,2.603669539409323,40.5,58.3,190.0,526.0
C45,0.3409362068644012,52.5,0.377730774944263,0.4971175333153576,0.032076972459648904,1,0.06030467694274011,0.1319357158498136,2.9093513374648325,41.9,58.2,197.0,531.0
C45,0.35818375516919104,52.5,0.39,0.6128257702929985,0.043043342028701345,1,0.11641226840844675,0.19540094693424548,2.768383493209062,37.4,53.7,211.0,596.0
C45,0.36532924069314365,52.5,0.36343363078354946,0.7,0.048353840834215144,1,0.066369869610908,0.1540887099790706,2.644493494585802,35.0,52.8,212.0,602.0
C45,0.37714588623715334,52.5,0.36043663048545427,0.46315802993368727,0.03505038190142363,1,0.11488164421941158,0.1075229331512528,2.9556249159164354,37.7,50.3,220.0,665.0
C45,0.37943083424118196,52.5,0.36649301652383315,0.5669746388745851,0.05,1,0.054163343215525815,0.17704325065258442,2.8190447335182216,34.0,50.1,223.0,631.0
C45,0.3939559330352928,52.5,0.37404522190178213,0.6755560023680607,0.03824426200287546,1,0.11419403124440526,0.12939728489440802,2.6898985884055664,31.0,45.9,237.0,699.0
C45,0.39276268871486425,52.5,0.39,0.43007490871420917,0.04253530761704356,1,0.05911120281106973,0.2,2.9982937198983937,35.8,47.1,231.0,664.0
C45,0.32,52.5,0.35,0.5357665131140574,0.0441917630718143,1,0.11066506440568007,0.15617232951659138,2.8613990535650866,43.8,62.3,180.0,492.0
C45,0.3282234667492855,52.5,0.36374595403997895,0.6245779904055219,0.03392966195285526,1,0.051106145285283976,0.10864775191791774,2.728592032540293,43.3,60.7,180.0,517.0
C45,0.3370294009077115,52.5,0.37319036347681356,0.4,0.05,1,0.10742966636238876,0.17664482218514163,2.6041811548820544,47.1,59.1,190.0,498.0
C45,0.3490505294316797,52.5,0.38502032767732897,0.4944459568812223,0.03485695331739382,1,0.055367467970064616,0.13449488355764494,2.907189825181258,36.6,55.9,199.0,518.0
C45,0.3571218118545641,52.5,0.3859442799262477,0.592699248689668,0.03973184753792239,1,0.11607123745453006,0.18894650236304722,2.7742085069763127,37.8,55.1,203.0,528.0
C45,0.36593120715858224,52.5,0.35900198937887046,0.691645477829078,0.05,1,0.05654159379113097,0.15756382017415374,2.6530499649274604,35.4,52.9,212.0,644.0
C45,0.36998956274072575,52.5,0.3563026211234188,0.46459732804179815,0.03214177670716262,1,0.121270419007486,0.11367642782617897,2.9497933332150112,38.1,52.0,212.0,658.0
C45,0.3786011156530676,52.5,0.3711676251707348,0.571245931958237,0.05,1,0.06961617316379473,0.18467678554371736,2.8188719237928956,34.7,49.7,227.0,628.0
C45,0.39209165757177034,52.5,0.39,0.6696982743334982,0.03,1,0.11359458926536059,0.13248765852997352,2.6845199744533477,35.9,46.4,231.0,654.0
C45,0.3981146959140898,52.5,0.39,0.43856330561812845,0.03987292233698952,1,0.06007045569838859,0.2,3.0,35.5,46.0,235.0,700.0
C45,0.32,52.5,0.35,0.5336330477803192,0.048697557335933235,1,0.12058187120309886,0.1548387042306957,2.860698072755323,48.0,61.7,180.0,517.0
C45,0.3372424803697768,52.5,0.36539571502907414,0.6325284447990095,0.038900061349016135,1,0.07162536121681456,0.11363417712270943,2.731089607848984,38.2,58.8,194.0,513.0
C45,0.3340768681547464,52.5,0.36919871294673684,0.4083143554928203,0.05,1,0.10018886076683012,0.18356158769009934,2.6,41.0,59.0,193.0,529.0
C45,0.34312575635217163,52.5,0.3766171067574948,0.4963507200903081,0.03,1,0.05435050450822934,0.13394487928827295,2.9146627765444886,40.5,57.8,195.0,571.0
C45,0.3583348378133149,52.5,0.38966815080394973,0.593466603346776,0.043583315728579146,1,0.11164322027229208,0.2,2.771948177762993,38.4,54.3,206.0,556.0
C45,0.3610070613124268,52.5,0.35189552686108927,0.6987428162376325,0.05,1,0.05688349415318422,0.15485687114468671,2.6399103177939347,36.1,53.9,215.0,659.0
C45,0.3681414451198306,52.5,0.3579273909431384,0.4578134051170553,0.03306906910223653,1,0.12010551248565018,0.10815287411853236,2.953890540695624,38.8,51.2,216.0,680.0
C45,0.3736094480828208,52.5,0.36990530868198357,0.5627836062634596,0.05,1,0.06261735057620388,0.170737136188525,2.8159049795984834,39.7,50.5,218.0,654.0
C45,0.3975069899978521,52.5,0.3847855958238028,0.6710136525420606,0.03,1,0.12422894529590273,0.12946695290777735,2.686341694167788,30.8,46.1,238.0,700.0
C45,0.39648611417004,52.5,0.39,0.43807231472749786,0.03,1,0.05533240474310616,0.2,3.0,31.6,45.5,231.0,700.0
C45,0.32577178143076213,52.5,0.3613848946063408,0.5326463903362495,0.05,1,0.1254910352189292,0.1552296717209443,2.861334499291341,40.9,61.1,185.0,493.0
C45,0.3269665483253918,52.5,0.36236540794981587,0.6264044000513074,0.03709614639491409,1,0.05921708874069085,0.10678758646831128,2.724432649593854,40.4,61.2,184.0,549.0
C45,0.3368860858403042,52.5,0.3734811484505997,0.4021112374937918,0.04522485779532319,1,0.12546688549234095,0.17810361948319378,2.605173340508765,40.9,59.1,192.0,483.0
C45,0.3506014394871402,52.5,0.3804062934345486,0.4934975479804989,0.038148360692651755,1,0.06918168369158251,0.1383064454297083,2.9072918677974413,43.6,56.0,197.0,504.0
C45,0.3548724620981677,52.5,0.38335962483622643,0.5924412673095591,0.05,1,0.11554999481949614,0.2,2.7739208916460796,40.5,54.7,204.0,523.0
C45,0.36604937429080153,52.5,0.35023869004887304,0.7,0.04440476810875579,1,0.06256045757882393,0.15583443313110598,2.639675418211651,39.9,53.0,215.0,621.0
C45,0.3712693641115719,52.5,0.3618439627169025,0.464116475794095,0.0343721408460492,1,0.10442919095491836,0.11062128245062734,2.9548561621525273,39.7,51.1,216.0,604.0
C45,0.38466552990852465,52.5,0.3676210020677141,0.562683735228737,0.03620331769067388,1,0.06105464999728117,0.18811641347428276,2.8232030672145534,32.2,48.7,230.0,647.0
C45,0.38648018172899107,52.5,0.3844168011778013,0.667224237787936,0.03,1,0.10655228588052121,0.1349155117504656,2.684917479653214,31.1,47.8,230.0,698.0
C45,0.4,52.5,0.39,0.43535056478339484,0.041001745423387706,1,0.07080582176428969,0.18858482188852388,2.9985688907607013,35.7,45.2,236.0,700.0
C45,0.32,52.5,0.3562146869873822,0.5346401620439012,0.05,1,0.11984965855421,0.15842929020118307,2.8676741282823333,45.9,62.3,180.0,460.0
C45,0.3353228831525184,52.5,0.3645156667129886,0.6277117963017266,0.041096666540540845,1,0.050924042844342834,0.12370965149799265,2.733145688507705,42.5,58.5,190.0,560.0
C45,0.3405103025458199,52.5,0.36671272235727864,0.4017927385693962,0.045728862715841485,1,0.11514822571828247,0.18364079757149282,2.6,40.3,57.7,193.0,565.0
C45,0.3480411772320778,52.5,0.38482188698250197,0.5070750287641203,0.03,1,0.060795088438849926,0.13017401030925996,2.9153333108523753,45.1,57.0,202.0,602.0
C45,0.3477309759347552,52.5,0.39,0.5944847036793449,0.05,1,0.11422000478935562,0.2,2.7709344224351775,43.7,57.2,198.0,492.0
C45,0.36957191237577575,52.5,0.35,0.7,0.04975425106230723,1,0.06753110277818675,0.15931562578586428,2.6465000151510143,38.8,52.2,212.0,641.0
C45,0.368783201100614,52.5,0.3653081897417857,0.46533060654819347,0.03316676216564981,1,0.12060354235778661,0.1072261550526434,2.953272217606032,40.1,52.1,219.0,619.0
C45,0.3825824764731555,52.5,0.36911530498848355,0.5709124381870677,0.044353429882303785,1,0.06292228630888604,0.17633745832842695,2.8280919505107294,34.8,48.9,224.0,691.0
C45,0.3825749054350843,52.5,0.39,0.6650298232119479,0.03878807115767896,1,0.12369062087646544,0.13805940489458524,2.687898752790902,38.8,49.2,223.0,647.0
C45,0.4,52.5,0.38005322066470526,0.42767017877678376,0.043606704351747294,1,0.06447837665269085,0.2,2.9979774441634044,36.0,45.2,240.0,700.0
C45,0.3247513964174414,52.5,0.3560546804660729,0.5313355680533496,0.05,1,0.11434432350277883,0.16340751475724463,2.8672227712440836,40.0,61.2,184.0,532.0
C45,0.3350377965237525,52.5,0.36413877017796925,0.6295629327596672,0.0475017520290896,1,0.06606518999856464,0.1136708921588667,2.7345311064403153,42.6,58.6,185.0,481.0
C45,0.3407241949425658,52.5,0.3696874787709241,0.40147614870552717,0.040990309635571896,1,0.11854557733509052,0.17997803108124566,2.6,43.9,57.6,194.0,507.0
C45,0.3468603597126252,52.5,0.37713112252801434,0.5007602090538263,0.03569497274224044,1,0.057390541285580396,0.15177066734082484,2.9120219158833343,43.7,56.0,193.0,487.0
C45,0.3440454946548796,52.5,0.39,0.6090396641947623,0.03578602336503791,1,0.11196500572911881,0.2,2.7851471742303113,45.1,57.9,194.0,507.0
C45,0.36443395785752974,52.5,0.3519236700266764,0.6954897860935024,0.048094998859659725,1,0.05964680636307359,0.15924598953507746,2.6334082884185643,37.6,53.3,210.0,570.0
C45,0.3744085123940195,52.5,0.35621343166422853,0.4686485752792134,0.03475699735100968,1,0.1202679742844297,0.11501359871455041,2.9528328496507803,33.7,50.6,215.0,605.0
C45,0.3852929606924109,52.5,0.3790505906446079,0.5607438482311714,0.047407278002802145,1,0.057706653245011695,0.1691887091173545,2.81937167296722,34.8,48.0,231.0,631.0
C45,0.3826107502862196,52.5,0.36670104429527095,0.6622914431945268,0.03910176431871709,1,0.12295535900418496,0.12974034132159568,2.6870166143153824,34.4,49.3,222.0,607.0
C45,0.3976754346222199,52.5,0.39,0.4271933874169304,0.038889550156926536,1,0.06347857328821126,0.1899954727577257,3.0,31.4,45.9,239.0,700.0
C45,0.3242140134563027,52.5,0.35573731894813015,0.5266071710728342,0.05,1,0.10768584337082375,0.15820708646680356,2.86944252551156,42.4,61.7,185.0,479.0
C45,0.3226905366921265,52.5,0.35,0.6274926637123716,0.0437343156921459,1,0.0600025186420522,0.1120307577424691,2.7326887347933027,45.2,61.4,180.0,502.0
C45,0.33270566966135984,52.5,0.3695721657020153,0.4,0.03943068552040652,1,0.11369816953173037,0.17815033970325944,2.6,40.1,59.2,184.0,542.0
C45,0.34504915331954183,52.5,0.38298654896978035,0.5054984311001998,0.03451890684615046,1,0.05942654302177269,0.1364905004593693,2.9148540676023638,44.7,57.4,192.0,492.0
C45,0.3556991990179121,52.5,0.39,0.5935751562684902,0.03817902471866832,1,0.12150333849005748,0.2,2.7815673929478337,41.5,55.4,204.0,514.0
C45,0.3652932265921288,52.5,0.3595582110877977,0.7,0.05,1,0.06793914494236454,0.1530578178778095,2.642493782683886,39.8,52.6,210.0,627.0
C45,0.3731181336721504,52.5,0.36030042323773803,0.45722357071807807,0.031612598311080084,1,0.1202072273675896,0.1151803174574139,2.9545020031526747,40.3,51.3,213.0,674.0
C45,0.3863071479379387,52.5,0.37398537269643595,0.5683485036305009,0.04126656819236055,1,0.06591234502343818,0.170782601294825,2.8275449014583742,33.0,48.7,227.0,604.0
C45,0.3948460913028879,52.5,0.38004955387120903,0.6688207370201537,0.03,1,0.12367157091513191,0.12736163751023696,2.6927617054108013,36.2,46.9,235.0,700.0
C45,0.4,52.5,0.39,0.42965128328104285,0.03575461675977671,1,0.059008153438910915,0.2,3.0,34.5,45.2,237.0,700.0
C45,0.32448902640722666,52.5,0.3514213458418584,0.5306444505543106,0.05,1,0.12103379076640329,0.14871178287757542,2.8691934398216254,43.7,61.3,187.0,568.0
C45,0.32656857623824564,52.5,0.3675948005848367,0.6330398775686867,0.03,1,0.058286710877487345,0.11532159095060329,2.7426052114678177,42.8,61.0,180.0,460.0
C45,0.3323600468155352,52.5,0.3639013074493671,0.405130811074221,0.040458421886677594,1,0.11280407928824468,0.18764964355322425,2.6,44.0,59.3,192.0,556.0
C45,0.34038523645963203,52.5,0.37999937266926354,0.4980129151998077,0.034791318341104174,1,0.05147788275823613,0.1307307279337052,2.917943115958658,44.8,57.8,193.0,572.0
C45,0.35700283029985125,52.5,0.39,0.5950185049272733,0.04243529109370102,1,0.12014687823370611,0.2,2.7875172326767865,38.3,54.5,206.0,577.0
C45,0.3647937434293533,52.5,0.35,0.7,0.05,1,0.06297904136084348,0.15775087718481923,2.647060521904108,41.8,53.2,211.0,677.0
C45,0.3721278460883939,52.5,0.3655388557551684,0.4658994548300891,0.03764893356450734,1,0.12460513150779737,0.10919001088438127,2.950120936473053,34.3,51.5,215.0,608.0
C45,0.391289541508715,52.5,0.3636018237290975,0.5685482208153334,0.039777424942978076,1,0.06396995242597116,0.16675105359437448,2.8276582695310792,36.5,46.7,230.0,700.0
C45,0.4,52.5,0.38230299813531693,0.6657886859933518,0.04128667332192685,1,0.11468549011632082,0.13287623152348774,2.6938429031695033,33.1,45.2,240.0,700.0
C45,0.3979963210069183,52.5,0.38134367466016345,0.43187591476952475,0.04004982900274306,1,0.06056399079212479,0.19511343005761866,3.0,31.7,46.3,238.0,698.0
C45,0.34691278622987143,52.5,0.3621166473905979,0.6750427427412871,0.031575802676096346,1,0.13349221573990203,0.1455028349040113,2.7994096320717197,44.3,56.2,202.0,549.0
C45,0.3483133162368649,52.5,0.3696023630524822,0.5795390194678376,0.03476945291877376,1,0.10576479969832657,0.15138139242333243,2.798356993031715,37.5,55.7,199.0,515.0
C45,0.36098877455114464,52.5,0.35877610459225395,0.5217765184549045,0.039222034975773666,1,0.0890603502027588,0.14865355102682618,2.917783994846188,40.7,53.4,212.0,641.0
C45,0.35122209327883075,52.5,0.3622505700385598,0.6359877263085865,0.03490437859224358,1,0.09945729580019766,0.10374482706040017,2.92807500267902,40.1,55.3,203.0,579.0
C45,0.337280985342693,52.5,0.36105531741013175,0.4773096497536048,0.04348020876791237,1,0.0721813926446269,0.16294069535456512,2.963114509265287,46.3,58.7,192.0,549.0
C45,0.34513450777437865,52.5,0.35738524414134415,0.5295753405411324,0.040573208571304496,1,0.08877374389832349,0.15130833944473907,2.77333076480726,41.1,56.5,201.0,533.0
C45,0.36667305522103044,52.5,0.37223311810861937,0.5366642100169766,0.035742973903722226,1,0.09978424544199851,0.14995821547076335,2.9180604824435132,35.8,52.4,213.0,595.0
C45,0.34301093972972696,52.5,0.3785123164183926,0.6930578114068755,0.03971778843093718,1,0.08666936012146084,0.1509432294211048,2.9709473603320222,41.0,57.5,194.0,503.0
C45,0.34706469769287157,52.5,0.3652779604520311,0.6117588894842011,0.04232506826894736,1,0.07267226891448739,0.15664586877191444,2.7752831885757785,38.9,56.6,201.0,566.0
C45,0.3879718223549734,52.5,0.3736363083974939,0.5212333268489316,0.038473027502874776,1,0.07941918822448792,0.15956692304900702,2.8672211305953206,30.8,47.3,230.0,630.0
C45,0.3943967085831092,52.5,0.3766944240491446,0.5194128628524131,0.03141358276232096,1,0.07070164808193403,0.1526289974342633,2.9685117934210004,36.7,46.2,235.0,700.0
C45,0.3642036970487823,52.5,0.3813672894301576,0.5500410587562967,0.04320729690034667,1,0.08282992070712336,0.15395189532526915,2.7630402719770055,34.2,52.5,216.0,614.0
C45,0.3259983880410181,52.5,0.3732417270023916,0.5043310022675844,0.03825465330234878,1,0.12773256251197918,0.13477064056346602,2.9170265196870733,46.2,60.8,181.0,515.0
C45,0.3318486767535063,52.5,0.3688128896651259,0.6032510986780004,0.03909746345036982,1,0.10907616166816525,0.15692702174033987,2.8828632083937418,43.7,59.7,187.0,534.0
C45,0.3890145839401804,52.5,0.3682718613606447,0.5264572253223123,0.036212881445643136,1,0.07883478208094861,0.1509643780473702,2.7936266185572802,36.0,47.2,229.0,700.0
C45,0.37265203230907096,52.5,0.37911370887933726,0.4406277789123493,0.03491465264438998,1,0.0773567143328984,0.13709150592281108,2.9090511705733726,33.8,51.2,219.0,672.0
C45,0.3936381688910723,52.5,0.3574489502840984,0.5391179820026084,0.03474762084065281,1,0.07121871483749816,0.16419819699366422,2.8588964406557205,36.6,46.3,231.0,655.0
C45,0.33787930063808497,52.5,0.3652542166510916,0.43390726715011657,0.03816491201893002,1,0.09802884499129583,0.16906207780504595,2.8700568396307364,41.9,58.8,195.0,485.0
C45,0.3625328602559884,52.5,0.37219258044528747,0.5738898479760705,0.037608136153242204,1,0.07670737304324353,0.1503319865746919,2.8055988192308257,36.2,53.5,214.0,661.0
C45,0.3561085394145505,52.5,0.3683678614976396,0.6417218729866788,0.039746930092865146,1,0.06437441922359588,0.1733498459497591,2.711211855297015,36.3,55.2,205.0,620.0
C45,0.37016881466816,52.5,0.3739340332187223,0.5590298990050258,0.034890460573279165,1,0.0693773958363063,0.1718900749417669,2.9440215494035304,34.8,51.4,212.0,630.0
C45,0.3682070858219797,52.5,0.3581747881495239,0.42643105110020346,0.04808498598052423,1,0.06766087359827444,0.16771355396684098,2.925751849898335,36.6,51.5,217.0,624.0
C45,0.36667517130851307,52.5,0.37209986452023697,0.49810442570158164,0.036717211246815144,1,0.08735463313198676,0.16302803148887507,2.718013835707407,36.6,53.0,216.0,602.0
C45,0.35998161368556525,52.5,0.37281825689909476,0.6169552176723583,0.04284612804824538,1,0.10399046819206467,0.1317441073141467,2.917555952643411,39.0,53.7,208.0,544.0
C45,0.3349145982583537,52.5,0.3752772684911069,0.4260041837575381,0.03656857866055795,1,0.07630794413808183,0.14734828147362386,2.7631904461677803,40.3,59.2,194.0,580.0
C45,0.3414845670607242,52.5,0.37195801511387605,0.5316832903340881,0.03268853966418856,1,0.13113677675276436,0.13913379848437069,2.888838985459644,39.0,57.9,195.0,553.0
C45,0.3596802838826013,52.5,0.3800962995819602,0.5146084788618909,0.03723521652930972,1,0.08366334182274669,0.14129514556145809,2.816780589982288,38.2,53.9,205.0,566.0
C45,0.3483754569112101,52.5,0.37100758216675483,0.5855097606492293,0.040811530229466125,1,0.07240175512942452,0.15685777563461178,2.8844744654550034,39.3,56.6,200.0,528.0
C45,0.3362465456618364,52.5,0.36319465217884156,0.6014877911610536,0.0336824255634518,1,0.12296232392753742,0.16289238842769266,2.8129956988974225,43.5,59.3,192.0,524.0
C45,0.36001024755875,52.5,0.38138037354939675,0.5025117318706731,0.03963260454252998,1,0.10013631543991801,0.14699315182996078,2.850998363479235,41.7,54.1,210.0,636.0
C45,0.37292219819493305,52.5,0.3835889473619898,0.5811057173898788,0.03862571947339333,1,0.1172739528798194,0.1264731496921803,2.705370667369778,39.9,51.4,216.0,632.0
C45,0.386563431447021,52.5,0.37649538368844565,0.5438645893353886,0.0367482842697041,1,0.11770660530280737,0.12019878634730383,2.86652991794427,37.3,48.0,223.0,638.0
C45,0.36174477455088955,52.5,0.37464277045393773,0.4692917140202052,0.042283192374520696,1,0.08697257222176387,0.17252496185863767,2.920767718256227,36.2,52.9,208.0,599.0
C45,0.3909886743244828,52.5,0.3787246683349576,0.4510285753403285,0.0439611614331827,1,0.09905732617898996,0.16938835714952083,2.786016721568172,32.7,47.8,235.0,661.0
C45,0.3598754112980883,52.5,0.37517332538444403,0.549839240697854,0.03969678251420741,1,0.0683234168975525,0.17157990219144648,2.807935163866309,35.6,53.9,207.0,543.0
C45,0.37884790523449613,52.5,0.3732566526286709,0.46402891377700245,0.04197562466634547,1,0.1145774590142413,0.16428792171530865,2.8685868375277743,35.5,50.2,227.0,700.0
C45,0.371285209882094,52.5,0.38049541255596314,0.623830737263431,0.030417393713588224,1,0.08507606868350381,0.15178547616260843,2.7369456486147152,38.1,51.4,219.0,693.0
C45,0.37178854136730843,52.5,0.372251973351607,0.6349703397457197,0.03198483121107881,1,0.12291699706568343,0.12370975386014192,2.88937614966134,36.5,50.5,220.0,684.0
C45,0.33241212457075275,52.5,0.36087360933844975,0.5686024581799802,0.04381036940482557,1,0.10650524787968102,0.14316150978606634,2.711634897426878,39.3,59.9,192.0,557.0
C45,0.33926922644564494,52.5,0.36264969167919153,0.5684825343903868,0.03800285357764647,1,0.11845104776162621,0.17439684116062382,2.911401602369843,42.1,57.6,194.0,512.0
C45,0.3466246805968877,52.5,0.36138538583417507,0.5084351723096933,0.03784635080983926,1,0.07829804652188439,0.1591633726060676,2.794992947679858,39.7,56.7,196.0,565.0
C45,0.37932936972815584,52.5,0.3802723166709395,0.5405967874149686,0.03400724953164676,1,0.11283922119759637,0.15411783311445865,2.8794442755221814,37.4,49.7,224.0,661.0
C45,0.3301479470887412,52.5,0.3825157028371032,0.531235996910216,0.03539971804579729,1,0.07997037533987583,0.1260794906753119,2.781651066286768,41.9,60.1,190.0,555.0
C45,0.35067498506959477,52.5,0.3670637716603243,0.564528359199475,0.035591664431841835,1,0.06453411155485804,0.12599671320767503,2.966192698209401,44.0,56.3,204.0,540.0
C45,0.3788874028750221,52.5,0.37527148617648903,0.6051330856042967,0.03520421269936038,1,0.06817521969053554,0.14524956343406273,2.902531211055309,37.9,49.9,219.0,666.0
C45,0.3886150135270077,52.5,0.3604181596893285,0.5107946878607047,0.0372814752137652,1,0.11747107464318847,0.15526863852147144,2.7286765748046897,37.0,48.1,227.0,639.0
C45,0.37209222897485905,52.5,0.36588515188598675,0.5934889604941451,0.04049441425714152,1,0.09128749065810665,0.12995850001142814,2.811403170072504,37.6,51.3,219.0,678.0
C45,0.33586075291273965,52.5,0.3695643921313006,0.6255553940589996,0.037182645290851454,1,0.05812047269452494,0.17434686663491583,2.9315302862903767,45.7,59.1,193.0,497.0
C45,0.3424372922433985,52.5,0.36026475231916655,0.645232283600365,0.03866627543898294,1,0.13925468328295226,0.12364420159455244,2.982503782627968,45.1,57.0,194.0,511.0
C45,0.37243689813558334,52.5,0.355874422029574,0.4634720606963013,0.04409690797525977,1,0.12574812130564417,0.14311949421255904,2.74592768834689,37.9,50.5,218.0,641.0
C45,0.34953550781842496,52.5,0.378602764298016,0.5502234807824404,0.033629354983826514,1,0.11015364565582345,0.15071272320838958,2.827500407679277,43.1,55.8,197.0,568.0
C45,0.37094779819106494,52.5,0.36545278850014357,0.5476975247010109,0.0422357891732153,1,0.11449119200187853,0.16535882862394108,2.8973353998026634,36.8,51.0,220.0,636.0
C45,0.3566623211125312,52.5,0.3684116469017093,0.644282321690929,0.04284750837798601,1,0.12038591834679652,0.12730030751356175,2.850638983994378,36.7,54.5,203.0,592.0
C45,0.3758593507492447,52.5,0.3672017082208398,0.48743805558921033,0.03901584285527229,1,0.09940748689228987,0.15494635799520387,2.8222154132770805,40.2,50.6,216.0,618.0
C45,0.36057194898335504,52.5,0.36774422447829647,0.5095435033973879,0.0348649127622635,1,0.11453113130293509,0.12379184084878977,2.7732249752612983,35.6,53.2,210.0,608.0
C45,0.3421274469510721,52.5,0.37285377777232664,0.4728294528684329,0.032629546458274386,1,0.1193800441134419,0.15684994986444464,2.864608256060739,39.0,58.1,193.0,507.0
C45,0.3589548930089035,52.5,0.3655405432282891,0.46982645589066946,0.04344432866253116,1,0.10509878490639034,0.1269593748310055,2.846288705233071,38.7,53.5,210.0,658.0
C45,0.3732960603718001,52.5,0.37118328584758375,0.6360085081473341,0.04186376948771867,1,0.08828879173230852,0.15485487065996745,2.8349693378146164,39.8,51.4,217.0,612.0
C45,0.3367548857367494,52.5,0.3647284981439124,0.5782023249142545,0.042962709828900894,1,0.13261700344196037,0.18864892855779752,2.7068854876175985,47.0,59.0,191.0,507.0
C45,0.32508500695950365,52.5,0.3739634031481017,0.6814782242855483,0.04584266462855697,1,0.10700595926761275,0.19130157479313453,2.964844147969369,42.6,61.9,180.0,492.0
C45,0.3552063710921156,52.5,0.3669733549969475,0.6032263409567661,0.037027473767864603,1,0.12169829503856136,0.14381946953581887,2.795390067459868,40.6,54.4,203.0,534.0
C45,0.35836619057940244,52.5,0.37472246473401716,0.5410769332496086,0.039728795694131305,1,0.054261140346154244,0.11007138579736983,2.8618043504062873,36.3,54.3,204.0,577.0
C45,0.3421109208465109,52.5,0.3773920784902409,0.62542388378864,0.03369413926662729,1,0.10377115274788073,0.1733620254197742,2.841939113238672,42.1,57.2,192.0,508.0
C45,0.354544652123364,52.5,0.35813269805623077,0.6705815082955408,0.040370332721419065,1,0.10840108008427174,0.1512956832454798,2.9700973176917884,42.0,55.1,203.0,562.0
C45,0.38255973573217783,52.5,0.3600967757421189,0.5978805386679672,0.03983881700531706,1,0.06794260726312902,0.1392104051855545,2.747967444657574,32.7,48.6,226.0,663.0
C45,0.38247348496862477,52.5,0.37239178205552687,0.5163748472791639,0.04177804132262453,1,0.08832633220985048,0.1343847044369736,2.8286526092218867,34.0,48.7,229.0,668.0
C45,0.3412775870489511,52.5,0.38626148900831303,0.5119134351484426,0.03306001573160268,1,0.13944974225544865,0.13288354283207168,2.7273012218162567,38.8,57.3,190.0,530.0
C45,0.37590965155191136,52.5,0.3666198332371452,0.44575625671754454,0.036161824588454024,1,0.08296817033076849,0.15546056746040013,2.692878717845477,37.9,50.9,223.0,666.0
